distrito,mean_meters,advertised_rent_time,advertised_sell_time,size_rent,size_sell,€/meter_rent,€/meter_sell,apartments,RB,PER,change_2014_2024_sell,change_2014_2024_rent,change_2021_2024_sell,change_2021_2024_rent,sell,rent,revaluation,PER_adjusted,norm_revaluation,norm_RB,inverse_PER,norm_PER
aranjuez,30.0,1.0027777777777778,1.3,1.0,1.0,19.166666666666668,5000.0,24885,4.6,21.73913043478261,0.045700568450626,0.07227982667890749,0.16526875369167202,0.265741941921964,150000.0,575.0,4170008.460113795,8.967127789772974,0.0003699588503330245,0.34157873859579524,0.046,0.34157873859579524
aranjuez,50.0,1.1300000000000001,1.5969135802469134,10.0,18.0,13.634075448361163,2669.6185484240177,24885,6.12854991874846,16.317073586050103,0.045700568450626,0.07227982667890749,0.16526875369167202,0.265741941921964,133480.92742120087,681.7037724180582,1619193.6643518193,7.548062907608404,0.0001436531921361544,0.45508311971031795,0.0612854991874846,0.4550831197103179
aranjuez,80.0,1.3566666666666667,2.1362962962962966,10.0,45.0,12.392754750853642,2042.8261827163224,24885,7.2797704605734825,13.736696856252559,0.045700568450626,0.07227982667890749,0.16526875369167202,0.265741941921964,163426.0946173058,991.4203800682914,1335969.727313697,6.746661574816801,0.00011852585651186232,0.5405684372151351,0.07279770460573483,0.5405684372151351
aranjuez,100.0,1.6,2.392929292929293,1.0,33.0,9.702970297029703,2159.2816961107997,24885,5.39233226373729,18.544851301631866,0.045700568450626,0.07227982667890749,0.16526875369167202,0.265741941921964,215928.16961107997,970.2970297029702,3682743.499201287,8.168808578056876,0.00032672920548433316,0.40041435929060715,0.05392332263737291,0.40041435929060715
aranjuez,120.0,1.3555555555555554,2.67130330445124,3.0,109.0,6.396417592069766,1567.7089377673376,24885,4.896126395385049,20.42430932629868,0.045700568450626,0.07227982667890749,0.16526875369167202,0.265741941921964,188125.07253208052,767.5701110483719,4277144.44735261,8.650238261425702,0.0003794638446387396,0.3635679735089572,0.048961263953850497,0.3635679735089572
arganda,30.0,0.0,1.5,0.0,1.0,0.0,1500.0,22250,0.0,0.0,0.0478919064397808,0.0709303056045007,0.178839652809502,0.306145567827811,45000.0,0.0,45000.0,0.0,3.992353594537262e-06,0.0,0.0,0.0
arganda,50.0,0.0,1.3242424242424242,0.0,11.0,0.0,2718.559111520241,22250,0.0,0.0,0.0478919064397808,0.0709303056045007,0.178839652809502,0.306145567827811,135927.95557601206,0.0,135927.95557601206,0.0,1.2059388045377622e-05,0.0,0.0,0.0
arganda,80.0,3.5,1.8065217391304347,6.0,46.0,13.38540873103525,2278.4493759197453,22250,7.049746484166816,14.184907248025478,0.0478919064397808,0.0709303056045007,0.178839652809502,0.306145567827811,182275.95007357962,1070.83269848282,1880650.8347731954,6.677775707081031,0.000166849402672806,0.5234877198873573,0.07049746484166816,0.5234877198873573
arganda,100.0,3.203030303030303,1.6397417153996101,11.0,57.0,12.159926676033525,2266.167850607546,22250,6.439025250194167,15.53030095618658,0.0478919064397808,0.0709303056045007,0.178839652809502,0.306145567827811,226616.7850607546,1215.9926676033524,2917464.8116800855,7.07779688347299,0.0002588344695077104,0.4781378527712606,0.06439025250194166,0.47813785277126053
arganda,120.0,1.1064814814814816,2.37249634502924,3.0,76.0,9.144444444444444,1897.543978162261,22250,5.782913840005341,17.29232057863543,0.0478919064397808,0.0709303056045007,0.178839652809502,0.306145567827811,227705.2773794713,1097.3333333333333,3917340.254142315,7.56478249534657,0.0003475423876589019,0.4294174814950415,0.057829138400053416,0.42941748149504155
